close,timestamp,exchange,expiry,high,low,open,oi,type,instrument,volume
12680,21/01/13 14:53,NFO,31-Jan-13,12683.1,12677,12678,1062175,Futures,CNXBAN,2675
12675.5,21/01/13 14:54,NFO,31-Jan-13,12681,12675,12680,1062175,Futures,CNXBAN,3575
12675,21/01/13 14:55,NFO,31-Jan-13,12676.6,12674,12675.5,1062175,Futures,CNXBAN,2825
12679.05,21/01/13 14:56,NFO,31-Jan-13,12679.5,12674,12674.75,1063075,Futures,CNXBAN,2275
12687,21/01/13 14:57,NFO,31-Jan-13,12687.25,12676.3,12679,1063075,Futures,CNXBAN,1050
12689,21/01/13 14:58,NFO,31-Jan-13,12691.1,12688,12688,1063075,Futures,CNXBAN,1025
12692,21/01/13 14:59,NFO,31-Jan-13,12694.95,12689,12689,1063575,Futures,CNXBAN,1800
12692,21/01/13 15:00,NFO,31-Jan-13,12694,12692,12692,1063575,Futures,CNXBAN,1675
12691.55,21/01/13 15:01,NFO,31-Jan-13,12692,12688.1,12692,1063575,Futures,CNXBAN,2225
12685.7,21/01/13 15:02,NFO,31-Jan-13,12692,12685.45,12691.55,1066025,Futures,CNXBAN,2575
12689.65,21/01/13 15:03,NFO,31-Jan-13,12690,12684.55,12685.7,1066025,Futures,CNXBAN,1200
12690,21/01/13 15:04,NFO,31-Jan-13,12690,12688,12689.5,1066025,Futures,CNXBAN,450
12685,21/01/13 15:05,NFO,31-Jan-13,12690,12685,12690,1066550,Futures,CNXBAN,750
12690,21/01/13 15:06,NFO,31-Jan-13,12691.7,12685,12685,1066550,Futures,CNXBAN,1350
12691.25,21/01/13 15:07,NFO,31-Jan-13,12693.15,12690,12690,1066550,Futures,CNXBAN,1650
12692.95,21/01/13 15:08,NFO,31-Jan-13,12693,12690.5,12691.25,1066375,Futures,CNXBAN,1550
12697,21/01/13 15:09,NFO,31-Jan-13,12698.2,12692.9,12692.9,1066375,Futures,CNXBAN,4500
12689.1,21/01/13 15:10,NFO,31-Jan-13,12697,12689.1,12697,1066375,Futures,CNXBAN,3650
12684,21/01/13 15:11,NFO,31-Jan-13,12692.2,12683.55,12689.1,1063025,Futures,CNXBAN,4625
12692,21/01/13 15:12,NFO,31-Jan-13,12692,12684,12684,1063025,Futures,CNXBAN,3175
12692.2,21/01/13 15:13,NFO,31-Jan-13,12693.45,12688.35,12692,1063025,Futures,CNXBAN,1225
12689,21/01/13 15:14,NFO,31-Jan-13,12692.95,12689,12692.2,1059675,Futures,CNXBAN,1325
12688.3,21/01/13 15:15,NFO,31-Jan-13,12692,12687.15,12689,1059675,Futures,CNXBAN,2100
12690,21/01/13 15:16,NFO,31-Jan-13,12690,12688,12688.3,1059675,Futures,CNXBAN,1850
12689,21/01/13 15:17,NFO,31-Jan-13,12690.65,12686,12690,1056000,Futures,CNXBAN,2250
12688.85,21/01/13 15:18,NFO,31-Jan-13,12690,12684.45,12687,1056000,Futures,CNXBAN,4975
12682.5,21/01/13 15:19,NFO,31-Jan-13,12688.85,12681,12688.85,1056000,Futures,CNXBAN,2875
12683.95,21/01/13 15:20,NFO,31-Jan-13,12684.65,12680,12682.5,1051075,Futures,CNXBAN,5250
12684,21/01/13 15:21,NFO,31-Jan-13,12685,12680.85,12683.95,1051075,Futures,CNXBAN,3800
12681.35,21/01/13 15:22,NFO,31-Jan-13,12686.7,12681.35,12684,1051075,Futures,CNXBAN,3950
12685.95,21/01/13 15:23,NFO,31-Jan-13,12690,12683,12685.65,1046525,Futures,CNXBAN,3525
12684.95,21/01/13 15:24,NFO,31-Jan-13,12688.55,12684.95,12685.95,1046525,Futures,CNXBAN,3150
12685,21/01/13 15:25,NFO,31-Jan-13,12687,12683.25,12684.95,1046525,Futures,CNXBAN,5850
12684.55,21/01/13 15:26,NFO,31-Jan-13,12687,12683.1,12685,1042200,Futures,CNXBAN,8350
12682,21/01/13 15:27,NFO,31-Jan-13,12685,12681,12684.55,1042200,Futures,CNXBAN,6825
12680.4,21/01/13 15:28,NFO,31-Jan-13,12684,12680.2,12682,1042200,Futures,CNXBAN,10275
12690,21/01/13 15:29,NFO,31-Jan-13,12690,12680.5,12682,1025925,Futures,CNXBAN,10650
12661.75,22/01/13 9:15,NFO,31-Jan-13,12689.8,12661.75,12689.8,1015875,Futures,CNXBAN,9975
12686.4,22/01/13 9:16,NFO,31-Jan-13,12739,12661.1,12663.25,1019075,Futures,CNXBAN,24875
12705,22/01/13 9:17,NFO,31-Jan-13,12710.6,12686.4,12686.4,1019075,Futures,CNXBAN,5475
12708.4,22/01/13 9:18,NFO,31-Jan-13,12708.8,12703.1,12705,1019075,Futures,CNXBAN,8625
12695,22/01/13 9:19,NFO,31-Jan-13,12708.4,12695,12708.4,1024300,Futures,CNXBAN,7350
12690.9,22/01/13 9:20,NFO,31-Jan-13,12695.05,12686,12694.8,1024300,Futures,CNXBAN,5125
12680,22/01/13 9:21,NFO,31-Jan-13,12693,12680,12690.9,1024300,Futures,CNXBAN,4850
12678,22/01/13 9:22,NFO,31-Jan-13,12680,12675,12680,1023425,Futures,CNXBAN,3900
12684.6,22/01/13 9:23,NFO,31-Jan-13,12688.4,12677.1,12678,1023425,Futures,CNXBAN,2625
12678,22/01/13 9:24,NFO,31-Jan-13,12685.2,12676.7,12684.6,1023425,Futures,CNXBAN,2875
12679.7,22/01/13 9:25,NFO,31-Jan-13,12680,12678,12678,1028500,Futures,CNXBAN,3400
12679.95,22/01/13 9:26,NFO,31-Jan-13,12679.95,12677,12679,1028500,Futures,CNXBAN,1750
12688.6,22/01/13 9:27,NFO,31-Jan-13,12688.6,12679,12679.95,1028500,Futures,CNXBAN,3050
12693.45,22/01/13 9:28,NFO,31-Jan-13,12695,12688.6,12688.6,1031450,Futures,CNXBAN,1550
12700,22/01/13 9:29,NFO,31-Jan-13,12700,12693.45,12693.45,1031450,Futures,CNXBAN,2375
12699.05,22/01/13 9:30,NFO,31-Jan-13,12702,12696.35,12700,1031450,Futures,CNXBAN,2425
12697.5,22/01/13 9:31,NFO,31-Jan-13,12705,12696,12699.05,1033600,Futures,CNXBAN,6900
12702.45,22/01/13 9:32,NFO,31-Jan-13,12702.45,12696.3,12697.5,1033600,Futures,CNXBAN,5350
12703,22/01/13 9:33,NFO,31-Jan-13,12706.8,12700,12700,1033600,Futures,CNXBAN,6450
12704.1,22/01/13 9:34,NFO,31-Jan-13,12705,12702,12703,1044425,Futures,CNXBAN,1375
12701.25,22/01/13 9:35,NFO,31-Jan-13,12705,12700,12704.1,1044425,Futures,CNXBAN,2250
12701.4,22/01/13 9:36,NFO,31-Jan-13,12704.85,12700,12701.25,1044425,Futures,CNXBAN,825
12705,22/01/13 9:37,NFO,31-Jan-13,12705,12702.3,12703,1044500,Futures,CNXBAN,2375
12703.95,22/01/13 9:38,NFO,31-Jan-13,12705,12700,12705,1044500,Futures,CNXBAN,1375
12711.35,22/01/13 9:39,NFO,31-Jan-13,12713.5,12703,12703.95,1044500,Futures,CNXBAN,8375
12727.95,22/01/13 9:40,NFO,31-Jan-13,12728,12711.35,12711.35,1044625,Futures,CNXBAN,15025
12735,22/01/13 9:41,NFO,31-Jan-13,12735,12718.4,12725,1044625,Futures,CNXBAN,14750
12736,22/01/13 9:42,NFO,31-Jan-13,12738.3,12727.75,12733,1044625,Futures,CNXBAN,11350
12745,22/01/13 9:43,NFO,31-Jan-13,12750,12736,12736,1048675,Futures,CNXBAN,30625
12758,22/01/13 9:44,NFO,31-Jan-13,12760,12742.55,12742.55,1048675,Futures,CNXBAN,23600
12765.5,22/01/13 9:45,NFO,31-Jan-13,12771,12759,12759,1048675,Futures,CNXBAN,39075
12780,22/01/13 9:46,NFO,31-Jan-13,12785,12765.9,12765.9,1057325,Futures,CNXBAN,32475
12765,22/01/13 9:47,NFO,31-Jan-13,12780.9,12764.1,12780.9,1057325,Futures,CNXBAN,10675
12770,22/01/13 9:48,NFO,31-Jan-13,12771.2,12761,12765,1057325,Futures,CNXBAN,10025
12764.85,22/01/13 9:49,NFO,31-Jan-13,12770.15,12761.2,12770,1061350,Futures,CNXBAN,7350
12765.05,22/01/13 9:50,NFO,31-Jan-13,12768,12762,12764.85,1061350,Futures,CNXBAN,8725
12771,22/01/13 9:51,NFO,31-Jan-13,12771,12765,12765.15,1061350,Futures,CNXBAN,7925
12767,22/01/13 9:52,NFO,31-Jan-13,12771,12764.05,12770,1064325,Futures,CNXBAN,2925
12762.15,22/01/13 9:53,NFO,31-Jan-13,12767,12762.1,12767,1064325,Futures,CNXBAN,2600
12764.15,22/01/13 9:54,NFO,31-Jan-13,12764.65,12761.3,12763,1064325,Futures,CNXBAN,2825
12766.1,22/01/13 9:55,NFO,31-Jan-13,12773,12764.15,12764.65,1067275,Futures,CNXBAN,5400
12764.85,22/01/13 9:56,NFO,31-Jan-13,12770,12764.85,12766.1,1067275,Futures,CNXBAN,2425
12765,22/01/13 9:57,NFO,31-Jan-13,12769,12762,12768.65,1067275,Futures,CNXBAN,2700
12767,22/01/13 9:58,NFO,31-Jan-13,12769.65,12765,12765,1068275,Futures,CNXBAN,2850
12761.8,22/01/13 9:59,NFO,31-Jan-13,12767,12758,12767,1068275,Futures,CNXBAN,3800
12770,22/01/13 10:00,NFO,31-Jan-13,12775,12761.8,12761.8,1068275,Futures,CNXBAN,16600
12771.3,22/01/13 10:01,NFO,31-Jan-13,12777,12770,12770,1081550,Futures,CNXBAN,11525
12772,22/01/13 10:02,NFO,31-Jan-13,12777,12769.95,12774,1081550,Futures,CNXBAN,4750
12760.1,22/01/13 10:03,NFO,31-Jan-13,12772,12760.1,12772,1081550,Futures,CNXBAN,2850
12764.7,22/01/13 10:04,NFO,31-Jan-13,12766.5,12761,12763,1081675,Futures,CNXBAN,2250
12757.65,22/01/13 10:05,NFO,31-Jan-13,12764.7,12756,12764.7,1081675,Futures,CNXBAN,4600
12760.05,22/01/13 10:06,NFO,31-Jan-13,12762.2,12756,12756,1081675,Futures,CNXBAN,2475
12771.4,22/01/13 10:07,NFO,31-Jan-13,12771.4,12760.5,12762.1,1085700,Futures,CNXBAN,3050
12775,22/01/13 10:08,NFO,31-Jan-13,12776.95,12770.9,12771.4,1085700,Futures,CNXBAN,4325
12780,22/01/13 10:09,NFO,31-Jan-13,12781.5,12775,12776,1085700,Futures,CNXBAN,5825
12790,22/01/13 10:10,NFO,31-Jan-13,12795,12780,12780,1087375,Futures,CNXBAN,22975
12787,22/01/13 10:11,NFO,31-Jan-13,12791,12785,12788,1087375,Futures,CNXBAN,5675
12785,22/01/13 10:12,NFO,31-Jan-13,12787,12781.1,12787,1087375,Futures,CNXBAN,3575
12786.05,22/01/13 10:13,NFO,31-Jan-13,12787.6,12781.1,12785,1089900,Futures,CNXBAN,2150
12781.5,22/01/13 10:14,NFO,31-Jan-13,12786.5,12781.5,12786,1089900,Futures,CNXBAN,3175
12785.35,22/01/13 10:15,NFO,31-Jan-13,12786,12780.3,12781.5,1089900,Futures,CNXBAN,3450
12790.1,22/01/13 10:16,NFO,31-Jan-13,12798.85,12786,12787,1087150,Futures,CNXBAN,15625
12786,22/01/13 10:17,NFO,31-Jan-13,12790.1,12785,12790.1,1087150,Futures,CNXBAN,5100
12782.5,22/01/13 10:18,NFO,31-Jan-13,12785,12780.9,12785,1087150,Futures,CNXBAN,1900
12785.05,22/01/13 10:19,NFO,31-Jan-13,12785.05,12777.05,12782.5,1091900,Futures,CNXBAN,10425
12780,22/01/13 10:20,NFO,31-Jan-13,12785.05,12777.25,12785.05,1091900,Futures,CNXBAN,1675
12776,22/01/13 10:21,NFO,31-Jan-13,12780.2,12775.55,12780,1091900,Futures,CNXBAN,1700
12774,22/01/13 10:22,NFO,31-Jan-13,12776,12774,12776,1095775,Futures,CNXBAN,1250
12768,22/01/13 10:23,NFO,31-Jan-13,12774.3,12767.05,12774,1095775,Futures,CNXBAN,4375
12765,22/01/13 10:24,NFO,31-Jan-13,12769.9,12765,12767.2,1095775,Futures,CNXBAN,2850
12759.45,22/01/13 10:25,NFO,31-Jan-13,12765,12752.7,12765,1094300,Futures,CNXBAN,14900
12761,22/01/13 10:26,NFO,31-Jan-13,12762,12756.55,12759.45,1094300,Futures,CNXBAN,3225
12765.25,22/01/13 10:27,NFO,31-Jan-13,12765.25,12761,12761,1094300,Futures,CNXBAN,2125
12767,22/01/13 10:28,NFO,31-Jan-13,12771.6,12765.1,12765.25,1093100,Futures,CNXBAN,2900
12768,22/01/13 10:29,NFO,31-Jan-13,12770.95,12764,12767,1093100,Futures,CNXBAN,2450
12768.1,22/01/13 10:30,NFO,31-Jan-13,12770,12768,12768,1093100,Futures,CNXBAN,675
12762.6,22/01/13 10:31,NFO,31-Jan-13,12768.1,12761,12768.1,1093975,Futures,CNXBAN,1250
12765,22/01/13 10:32,NFO,31-Jan-13,12765,12762.6,12762.6,1093975,Futures,CNXBAN,250
12770,22/01/13 10:33,NFO,31-Jan-13,12770,12763.65,12765,1093975,Futures,CNXBAN,975
12767.85,22/01/13 10:34,NFO,31-Jan-13,12770.95,12765.6,12770,1095000,Futures,CNXBAN,775
12768.5,22/01/13 10:35,NFO,31-Jan-13,12768.5,12767,12767.85,1095000,Futures,CNXBAN,325
12766,22/01/13 10:36,NFO,31-Jan-13,12770.9,12766,12768.5,1095000,Futures,CNXBAN,1525
12767.15,22/01/13 10:37,NFO,31-Jan-13,12768.55,12765,12766,1096275,Futures,CNXBAN,550
12768.3,22/01/13 10:38,NFO,31-Jan-13,12768.3,12767.15,12767.15,1096275,Futures,CNXBAN,475
12765.4,22/01/13 10:39,NFO,31-Jan-13,12768.45,12765,12768.15,1096275,Futures,CNXBAN,1350
12767.75,22/01/13 10:40,NFO,31-Jan-13,12767.75,12764.5,12765.4,1097575,Futures,CNXBAN,700
12764,22/01/13 10:41,NFO,31-Jan-13,12767.75,12763,12767.75,1097575,Futures,CNXBAN,625
12763.5,22/01/13 10:42,NFO,31-Jan-13,12766,12763,12764,1097575,Futures,CNXBAN,825
12765,22/01/13 10:43,NFO,31-Jan-13,12766,12763.5,12763.5,1097625,Futures,CNXBAN,200
12764.05,22/01/13 10:44,NFO,31-Jan-13,12767.1,12764.05,12765,1097625,Futures,CNXBAN,275
12770,22/01/13 10:45,NFO,31-Jan-13,12770,12764.05,12764.05,1097625,Futures,CNXBAN,1925
12782,22/01/13 10:46,NFO,31-Jan-13,12784.8,12769.8,12770,1105875,Futures,CNXBAN,12225
12780,22/01/13 10:47,NFO,31-Jan-13,12785.05,12780,12782,1105875,Futures,CNXBAN,6275
12776.1,22/01/13 10:48,NFO,31-Jan-13,12780,12775,12780,1105875,Futures,CNXBAN,475
12775,22/01/13 10:49,NFO,31-Jan-13,12779.75,12775,12776.1,1108775,Futures,CNXBAN,475
12776,22/01/13 10:50,NFO,31-Jan-13,12778,12775,12775,1108775,Futures,CNXBAN,2850
12776,22/01/13 10:51,NFO,31-Jan-13,12777.75,12776,12776,1108775,Futures,CNXBAN,200
12781.95,22/01/13 10:52,NFO,31-Jan-13,12781.95,12776,12776,1108725,Futures,CNXBAN,1125
12785,22/01/13 10:53,NFO,31-Jan-13,12785.05,12779,12781.95,1108725,Futures,CNXBAN,2325
12780,22/01/13 10:54,NFO,31-Jan-13,12785,12780,12785,1108725,Futures,CNXBAN,2500
12779.8,22/01/13 10:55,NFO,31-Jan-13,12781.3,12779.05,12780,1108250,Futures,CNXBAN,925
12780,22/01/13 10:56,NFO,31-Jan-13,12781.3,12778,12778,1108250,Futures,CNXBAN,2550
12777.3,22/01/13 10:57,NFO,31-Jan-13,12780,12776,12780,1108250,Futures,CNXBAN,1075
12775.05,22/01/13 10:58,NFO,31-Jan-13,12777.5,12775,12777.5,1108475,Futures,CNXBAN,700
12771.9,22/01/13 10:59,NFO,31-Jan-13,12775.25,12771.3,12775.05,1108475,Futures,CNXBAN,650
12770.1,22/01/13 11:00,NFO,31-Jan-13,12774.7,12770.1,12771.9,1108475,Futures,CNXBAN,475
12768,22/01/13 11:01,NFO,31-Jan-13,12770.4,12767.45,12770.1,1107975,Futures,CNXBAN,1125
12771.55,22/01/13 11:02,NFO,31-Jan-13,12772,12768,12768,1107975,Futures,CNXBAN,375
12772.4,22/01/13 11:03,NFO,31-Jan-13,12774.9,12771.55,12771.55,1107975,Futures,CNXBAN,425
12773.1,22/01/13 11:04,NFO,31-Jan-13,12775,12772.4,12772.4,1107825,Futures,CNXBAN,925
12774.1,22/01/13 11:05,NFO,31-Jan-13,12778.8,12773.1,12773.1,1107825,Futures,CNXBAN,425
12775,22/01/13 11:06,NFO,31-Jan-13,12776.95,12774.1,12774.1,1107825,Futures,CNXBAN,200
12780,22/01/13 11:07,NFO,31-Jan-13,12780,12774,12775,1108225,Futures,CNXBAN,1175
12775,22/01/13 11:08,NFO,31-Jan-13,12780,12774.2,12780,1108225,Futures,CNXBAN,800
12771.85,22/01/13 11:09,NFO,31-Jan-13,12775.2,12771.85,12775,1108225,Futures,CNXBAN,275
12771.3,22/01/13 11:10,NFO,31-Jan-13,12774,12770.1,12770.1,1108625,Futures,CNXBAN,1125
12776.25,22/01/13 11:11,NFO,31-Jan-13,12777,12771.3,12771.3,1108625,Futures,CNXBAN,500
12778.9,22/01/13 11:12,NFO,31-Jan-13,12781.95,12776.45,12776.45,1108625,Futures,CNXBAN,1000
12774,22/01/13 11:13,NFO,31-Jan-13,12778.9,12774,12778.9,1108375,Futures,CNXBAN,450
12773.15,22/01/13 11:14,NFO,31-Jan-13,12774,12773,12774,1108375,Futures,CNXBAN,350
12770.05,22/01/13 11:15,NFO,31-Jan-13,12773.15,12770,12773.15,1108375,Futures,CNXBAN,375
12770,22/01/13 11:16,NFO,31-Jan-13,12770.05,12768,12770.05,1108600,Futures,CNXBAN,525
12768.6,22/01/13 11:17,NFO,31-Jan-13,12770,12768,12770,1108600,Futures,CNXBAN,500
12768.5,22/01/13 11:18,NFO,31-Jan-13,12769.5,12768,12768.6,1108600,Futures,CNXBAN,925
12770,22/01/13 11:19,NFO,31-Jan-13,12770,12768,12768.5,1108450,Futures,CNXBAN,350
12770,22/01/13 11:20,NFO,31-Jan-13,12772,12768.5,12770,1108450,Futures,CNXBAN,650
12772,22/01/13 11:21,NFO,31-Jan-13,12775,12769.5,12770,1108450,Futures,CNXBAN,275
12770,22/01/13 11:22,NFO,31-Jan-13,12775,12770,12772,1108950,Futures,CNXBAN,1100
12770,22/01/13 11:23,NFO,31-Jan-13,12774.45,12770,12770,1108950,Futures,CNXBAN,700
12771.65,22/01/13 11:24,NFO,31-Jan-13,12774.65,12770,12770,1108950,Futures,CNXBAN,250
12773.95,22/01/13 11:25,NFO,31-Jan-13,12774,12770.75,12771.65,1109500,Futures,CNXBAN,300
12776.4,22/01/13 11:26,NFO,31-Jan-13,12776.4,12773.2,12773.2,1109500,Futures,CNXBAN,750
12776,22/01/13 11:27,NFO,31-Jan-13,12778,12774.05,12776.4,1109500,Futures,CNXBAN,1025
12770,22/01/13 11:28,NFO,31-Jan-13,12776,12768.55,12776,1110625,Futures,CNXBAN,875
12768.5,22/01/13 11:29,NFO,31-Jan-13,12772,12768,12770,1110625,Futures,CNXBAN,600
12767,22/01/13 11:30,NFO,31-Jan-13,12769.15,12765.9,12768.5,1110625,Futures,CNXBAN,2200
12766.15,22/01/13 11:31,NFO,31-Jan-13,12769.15,12765.65,12767,1110975,Futures,CNXBAN,475
12766.3,22/01/13 11:32,NFO,31-Jan-13,12769,12766.3,12769,1110975,Futures,CNXBAN,1125
12766.2,22/01/13 11:33,NFO,31-Jan-13,12769.9,12766,12766.3,1110975,Futures,CNXBAN,525
12768,22/01/13 11:34,NFO,31-Jan-13,12770,12766.2,12766.2,1112000,Futures,CNXBAN,550
12767.5,22/01/13 11:35,NFO,31-Jan-13,12770.75,12767.2,12768,1112000,Futures,CNXBAN,250
12764,22/01/13 11:36,NFO,31-Jan-13,12767.5,12762,12767.5,1112000,Futures,CNXBAN,2525
12763.5,22/01/13 11:37,NFO,31-Jan-13,12766.5,12762.3,12764,1111425,Futures,CNXBAN,575
12762.1,22/01/13 11:38,NFO,31-Jan-13,12763.5,12760,12763.5,1111425,Futures,CNXBAN,3175
12760,22/01/13 11:39,NFO,31-Jan-13,12762.1,12756.05,12762.1,1111425,Futures,CNXBAN,1225
12759.95,22/01/13 11:40,NFO,31-Jan-13,12760,12757.2,12760,1110475,Futures,CNXBAN,1875
12755.35,22/01/13 11:41,NFO,31-Jan-13,12761.55,12755.35,12759.95,1110475,Futures,CNXBAN,1425
12765,22/01/13 11:42,NFO,31-Jan-13,12765,12755.35,12755.35,1110475,Futures,CNXBAN,2200
12766.05,22/01/13 11:43,NFO,31-Jan-13,12768,12763,12765,1108525,Futures,CNXBAN,475
12764.35,22/01/13 11:44,NFO,31-Jan-13,12767.5,12764.35,12766.05,1108525,Futures,CNXBAN,300
12768,22/01/13 11:45,NFO,31-Jan-13,12768,12764.35,12764.35,1108525,Futures,CNXBAN,1200
12768,22/01/13 11:46,NFO,31-Jan-13,12769,12768,12768.9,1109250,Futures,CNXBAN,1000
12766,22/01/13 11:47,NFO,31-Jan-13,12768,12766,12768,1109250,Futures,CNXBAN,125
12761,22/01/13 11:48,NFO,31-Jan-13,12766.6,12761,12766,1109250,Futures,CNXBAN,700
12761.1,22/01/13 11:49,NFO,31-Jan-13,12765,12761,12761,1109175,Futures,CNXBAN,450
12758,22/01/13 11:50,NFO,31-Jan-13,12761,12755.1,12761,1109175,Futures,CNXBAN,3300
12760.2,22/01/13 11:51,NFO,31-Jan-13,12762.3,12758,12758,1109175,Futures,CNXBAN,3425
12760,22/01/13 11:52,NFO,31-Jan-13,12760.8,12759.6,12760.2,1107325,Futures,CNXBAN,1200
12754,22/01/13 11:53,NFO,31-Jan-13,12760,12753.75,12760,1107325,Futures,CNXBAN,3375
12757,22/01/13 11:54,NFO,31-Jan-13,12757,12753.1,12753.5,1107325,Futures,CNXBAN,2250
12759,22/01/13 11:55,NFO,31-Jan-13,12759.45,12757,12757,1105975,Futures,CNXBAN,1450
12755,22/01/13 11:56,NFO,31-Jan-13,12759,12753,12759,1105975,Futures,CNXBAN,1775
12755,22/01/13 11:57,NFO,31-Jan-13,12757.65,12755,12755,1105975,Futures,CNXBAN,800
12755,22/01/13 11:58,NFO,31-Jan-13,12755.95,12753.1,12755,1106150,Futures,CNXBAN,1950
12754,22/01/13 11:59,NFO,31-Jan-13,12755.9,12753.05,12755,1106150,Futures,CNXBAN,1700
12755,22/01/13 12:00,NFO,31-Jan-13,12757.2,12753.1,12754.8,1106150,Futures,CNXBAN,2775
12755.7,22/01/13 12:01,NFO,31-Jan-13,12755.7,12754.2,12754.5,1107325,Futures,CNXBAN,800
12755,22/01/13 12:02,NFO,31-Jan-13,12758.4,12755,12755.4,1107325,Futures,CNXBAN,975
12756,22/01/13 12:03,NFO,31-Jan-13,12756.45,12754.05,12755,1107325,Futures,CNXBAN,675
12759.85,22/01/13 12:04,NFO,31-Jan-13,12759.85,12755.05,12755.2,1107975,Futures,CNXBAN,475
12760,22/01/13 12:05,NFO,31-Jan-13,12760,12758.4,12759.85,1107975,Futures,CNXBAN,700
12759.25,22/01/13 12:06,NFO,31-Jan-13,12760,12759,12760,1107975,Futures,CNXBAN,750
12757.15,22/01/13 12:07,NFO,31-Jan-13,12760,12757.15,12759.25,1109025,Futures,CNXBAN,725
12762.05,22/01/13 12:08,NFO,31-Jan-13,12762.05,12757.15,12757.15,1109025,Futures,CNXBAN,750
12759.35,22/01/13 12:09,NFO,31-Jan-13,12762.05,12759.35,12762.05,1109025,Futures,CNXBAN,625
12757,22/01/13 12:10,NFO,31-Jan-13,12759.35,12756,12759.35,1109900,Futures,CNXBAN,925
12755,22/01/13 12:11,NFO,31-Jan-13,12757.6,12755,12757,1109900,Futures,CNXBAN,325
12754.5,22/01/13 12:12,NFO,31-Jan-13,12755,12752.35,12755,1109900,Futures,CNXBAN,650
12748,22/01/13 12:13,NFO,31-Jan-13,12753,12744.4,12752.25,1109300,Futures,CNXBAN,10000
12753,22/01/13 12:14,NFO,31-Jan-13,12753,12746.35,12750,1109300,Futures,CNXBAN,2700
12752.7,22/01/13 12:15,NFO,31-Jan-13,12755,12750.2,12753,1109300,Futures,CNXBAN,700
12756,22/01/13 12:16,NFO,31-Jan-13,12756,12752.5,12752.7,1108525,Futures,CNXBAN,925
12755,22/01/13 12:17,NFO,31-Jan-13,12756,12753.5,12756,1108525,Futures,CNXBAN,1500
12754,22/01/13 12:18,NFO,31-Jan-13,12755,12753.5,12755,1108525,Futures,CNXBAN,350
12749,22/01/13 12:19,NFO,31-Jan-13,12754,12748.2,12754,1106150,Futures,CNXBAN,2575
12747,22/01/13 12:20,NFO,31-Jan-13,12749.7,12746.1,12749,1106150,Futures,CNXBAN,1675
12749.45,22/01/13 12:21,NFO,31-Jan-13,12750,12747,12747,1106150,Futures,CNXBAN,3750
12751.1,22/01/13 12:22,NFO,31-Jan-13,12751.1,12749.4,12749.45,1105450,Futures,CNXBAN,1725
12751,22/01/13 12:23,NFO,31-Jan-13,12751.1,12749.4,12751.1,1105450,Futures,CNXBAN,1500
12749,22/01/13 12:24,NFO,31-Jan-13,12751.5,12749,12751,1105450,Futures,CNXBAN,1750
12754,22/01/13 12:25,NFO,31-Jan-13,12754,12749.35,12749.35,1107850,Futures,CNXBAN,525
12755,22/01/13 12:26,NFO,31-Jan-13,12755,12753,12754.8,1107850,Futures,CNXBAN,1775
12760,22/01/13 12:27,NFO,31-Jan-13,12762.3,12753,12755,1107850,Futures,CNXBAN,3650
12762,22/01/13 12:28,NFO,31-Jan-13,12765.6,12760,12760,1110625,Futures,CNXBAN,5250
12760,22/01/13 12:29,NFO,31-Jan-13,12763.5,12760,12763.45,1110625,Futures,CNXBAN,1225
12752,22/01/13 12:30,NFO,31-Jan-13,12760,12752,12760,1110625,Futures,CNXBAN,1250
12753,22/01/13 12:31,NFO,31-Jan-13,12755.4,12751.25,12752,1112450,Futures,CNXBAN,475
12750,22/01/13 12:32,NFO,31-Jan-13,12754.2,12750,12753,1112450,Futures,CNXBAN,400
12753,22/01/13 12:33,NFO,31-Jan-13,12754,12750,12750,1112450,Futures,CNXBAN,300
12753,22/01/13 12:34,NFO,31-Jan-13,12755.4,12751.25,12753,1112200,Futures,CNXBAN,575
12748,22/01/13 12:35,NFO,31-Jan-13,12753,12748,12753,1112200,Futures,CNXBAN,2500
12750,22/01/13 12:36,NFO,31-Jan-13,12751.9,12747,12748,1112200,Futures,CNXBAN,1075
12744.95,22/01/13 12:37,NFO,31-Jan-13,12751,12743,12750,1114350,Futures,CNXBAN,5650
12732.25,22/01/13 12:38,NFO,31-Jan-13,12744.95,12731.25,12744.95,1114350,Futures,CNXBAN,9075
12728.75,22/01/13 12:39,NFO,31-Jan-13,12736.9,12725.25,12732.25,1114350,Futures,CNXBAN,10600
12724.5,22/01/13 12:40,NFO,31-Jan-13,12728.7,12713.1,12728.7,1099700,Futures,CNXBAN,22925
12722.4,22/01/13 12:41,NFO,31-Jan-13,12725,12717.75,12724.5,1099700,Futures,CNXBAN,14350
12720,22/01/13 12:42,NFO,31-Jan-13,12722.8,12716.85,12722.4,1099700,Futures,CNXBAN,9500
12719.1,22/01/13 12:43,NFO,31-Jan-13,12720.3,12712.25,12720,1099000,Futures,CNXBAN,4950
12721,22/01/13 12:44,NFO,31-Jan-13,12722.55,12717.55,12720,1099000,Futures,CNXBAN,2625
12720.45,22/01/13 12:45,NFO,31-Jan-13,12723.9,12720,12722.5,1099000,Futures,CNXBAN,2700
12723.6,22/01/13 12:46,NFO,31-Jan-13,12723.6,12719.2,12720.45,1099000,Futures,CNXBAN,3150
12723.8,22/01/13 12:47,NFO,31-Jan-13,12725,12719.2,12723.6,1099000,Futures,CNXBAN,5050
